467741.600,-2389840.8878,5387975.1219,2428844.4728,-0.0020,-0.0011,0.0005
467741.800,-2389840.8882,5387975.1217,2428844.4730,-0.0005,-0.0015,0.0023
467742.000,-2389840.8884,5387975.1216,2428844.4731,-0.0008,-0.0005,-0.0003
467742.200,-2389840.8884,5387975.1216,2428844.4733,0.0020,-0.0000,0.0014
467742.400,-2389840.8883,5387975.1218,2428844.4734,0.0009,0.0005,-0.0010
467742.600,-2389840.8882,5387975.1218,2428844.4736,0.0000,-0.0001,0.0004
467742.800,-2389840.8881,5387975.1219,2428844.4738,-0.0014,-0.0005,0.0003
467743.000,-2389840.8881,5387975.1220,2428844.4740,-0.0022,-0.0004,-0.0002
467743.200,-2389840.8878,5387975.1220,2428844.4742,0.0011,-0.0021,0.0038
467743.400,-2389840.8877,5387975.1221,2428844.4744,-0.0005,-0.0001,0.0005
467743.600,-2389840.8874,5387975.1221,2428844.4746,0.0032,-0.0004,0.0031
467743.800,-2389840.8872,5387975.1221,2428844.4749,0.0000,0.0020,-0.0007
467744.000,-2389840.8868,5387975.1222,2428844.4752,0.0030,-0.0001,0.0016
467744.200,-2389840.8871,5387975.1222,2428844.4751,-0.0028,-0.0010,0.0013
467744.400,-2389840.8873,5387975.1221,2428844.4750,0.0014,-0.0017,0.0020
467744.600,-2389840.8876,5387975.1220,2428844.4749,-0.0034,-0.0022,0.0018
467744.800,-2389840.8882,5387975.1218,2428844.4748,0.0049,0.0002,0.0015
467745.000,-2389840.8877,5387975.1220,2428844.4746,-0.0004,-0.0006,0.0008
467745.200,-2389840.8879,5387975.1219,2428844.4745,-0.0012,-0.0004,-0.0005
467745.400,-2389840.8877,5387975.1219,2428844.4743,0.0067,0.0031,0.0012
467745.600,-2389840.8871,5387975.1221,2428844.4744,0.0009,-0.0012,0.0014
467745.800,-2389840.8870,5387975.1221,2428844.4742,-0.0031,-0.0017,-0.0002
467746.000,-2389840.8867,5387975.1222,2428844.4743,0.0022,-0.0025,0.0032
467746.200,-2389840.8864,5387975.1225,2428844.4738,0.0014,0.0007,-0.0012
467746.400,-2389840.8867,5387975.1225,2428844.4734,0.0040,-0.0012,0.0032
467746.600,-2389840.8867,5387975.1229,2428844.4729,0.0004,0.0027,-0.0048
467746.800,-2389840.8868,5387975.1232,2428844.4724,0.0022,0.0009,0.0024
467747.000,-2389840.8868,5387975.1234,2428844.4721,-0.0011,0.0017,-0.0037
467747.200,-2389840.8866,5387975.1234,2428844.4723,0.0025,-0.0001,0.0007
467747.400,-2389840.8860,5387975.1237,2428844.4732,-0.0001,-0.0021,0.0012
467747.600,-2389840.8860,5387975.1235,2428844.4735,0.0009,0.0010,0.0018
467747.800,-2389840.8856,5387975.1236,2428844.4743,0.0023,-0.0007,0.0008
467748.000,-2389840.8855,5387975.1235,2428844.4749,0.0041,0.0039,-0.0011
467748.200,-2389840.8854,5387975.1235,2428844.4754,0.0037,0.0000,0.0016
467748.400,-2389840.8861,5387975.1232,2428844.4756,-0.0016,0.0005,-0.0008
467748.600,-2389840.8866,5387975.1228,2428844.4762,0.0008,-0.0005,0.0033
467748.800,-2389840.8871,5387975.1227,2428844.4765,-0.0002,-0.0006,0.0017
467749.000,-2389840.8876,5387975.1223,2428844.4770,0.0008,-0.0025,0.0018
467749.200,-2389840.8877,5387975.1226,2428844.4770,0.0000,0.0004,0.0016
467749.400,-2389840.8879,5387975.1231,2428844.4772,0.0013,0.0007,0.0016
467749.600,-2389840.8880,5387975.1235,2428844.4771,-0.0030,-0.0012,0.0026
467749.800,-2389840.8882,5387975.1239,2428844.4775,0.0009,-0.0005,0.0030
467750.000,-2389840.8884,5387975.1244,2428844.4772,-0.0047,-0.0014,0.0004
467750.200,-2389840.8879,5387975.1248,2428844.4777,0.0035,0.0015,0.0036
467750.400,-2389840.8873,5387975.1252,2428844.4777,-0.0025,0.0001,-0.0007
467750.600,-2389840.8869,5387975.1253,2428844.4782,0.0050,0.0007,0.0035
467750.800,-2389840.8860,5387975.1259,2428844.4784,0.0000,0.0015,0.0010
467751.000,-2389840.8855,5387975.1260,2428844.4788,0.0026,0.0009,0.0031
467751.200,-2389840.8854,5387975.1261,2428844.4786,-0.0003,0.0000,0.0045
467751.400,-2389840.8856,5387975.1259,2428844.4783,0.0000,0.0011,-0.0017
467751.600,-2389840.8857,5387975.1259,2428844.4780,0.0024,0.0001,0.0016
467751.800,-2389840.8861,5387975.1256,2428844.4777,0.0001,0.0001,0.0012
467752.000,-2389840.8861,5387975.1255,2428844.4775,-0.0016,-0.0008,0.0002
467752.200,-2389840.8860,5387975.1254,2428844.4774,0.0003,-0.0018,0.0043
467752.400,-2389840.8856,5387975.1254,2428844.4774,-0.0017,0.0003,-0.0007
467752.600,-2389840.8853,5387975.1253,2428844.4775,0.0041,-0.0009,0.0044
467752.800,-2389840.8850,5387975.1254,2428844.4775,-0.0007,0.0021,-0.0024
467753.000,-2389840.8846,5387975.1253,2428844.4776,0.0031,0.0001,0.0024
467753.200,-2389840.8848,5387975.1253,2428844.4774,-0.0020,0.0002,0.0001
467753.400,-2389840.8851,5387975.1252,2428844.4770,0.0002,-0.0019,0.0031
467753.600,-2389840.8854,5387975.1251,2428844.4767,-0.0032,-0.0033,0.0023
467753.800,-2389840.8858,5387975.1250,2428844.4764,-0.0000,0.0011,-0.0009
467754.000,-2389840.8861,5387975.1249,2428844.4761,0.0021,-0.0004,0.0010
467754.200,-2389840.8864,5387975.1249,2428844.4758,0.0016,0.0007,0.0010
467754.400,-2389840.8867,5387975.1247,2428844.4756,-0.0035,-0.0006,-0.0015
467754.600,-2389840.8870,5387975.1245,2428844.4753,-0.0017,-0.0004,0.0040
467754.800,-2389840.8873,5387975.1243,2428844.4752,-0.0053,-0.0002,-0.0031
467755.000,-2389840.8876,5387975.1242,2428844.4748,0.0009,-0.0009,0.0019
467755.200,-2389840.8879,5387975.1242,2428844.4745,-0.0029,0.0013,-0.0036
467755.400,-2389840.8883,5387975.1241,2428844.4741,0.0013,0.0002,0.0004
467755.600,-2389840.8887,5387975.1240,2428844.4737,-0.0054,-0.0010,-0.0015
467755.800,-2389840.8890,5387975.1239,2428844.4733,-0.0001,0.0004,-0.0000
467756.000,-2389840.8895,5387975.1238,2428844.4729,-0.0058,-0.0019,0.0003
467756.200,-2389840.8891,5387975.1239,2428844.4726,0.0004,0.0007,-0.0019
467756.400,-2389840.8886,5387975.1240,2428844.4723,-0.0029,-0.0010,-0.0022
467756.600,-2389840.8881,5387975.1242,2428844.4720,0.0006,0.0005,-0.0012
467756.800,-2389840.8876,5387975.1243,2428844.4717,-0.0037,-0.0019,-0.0016
467757.000,-2389840.8870,5387975.1247,2428844.4713,0.0007,0.0021,0.0029
467757.200,-2389840.8871,5387975.1245,2428844.4705,-0.0037,-0.0010,-0.0041
467757.400,-2389840.8872,5387975.1240,2428844.4699,0.0040,0.0009,0.0004
467757.600,-2389840.8873,5387975.1234,2428844.4692,-0.0008,0.0004,-0.0032
467757.800,-2389840.8873,5387975.1227,2428844.4687,0.0016,0.0007,-0.0005
467758.000,-2389840.8874,5387975.1221,2428844.4681,-0.0036,-0.0017,-0.0022
467758.200,-2389840.8871,5387975.1222,2428844.4679,0.0003,-0.0031,-0.0004
467758.400,-2389840.8868,5387975.1226,2428844.4679,-0.0011,-0.0028,0.0004
467758.600,-2389840.8863,5387975.1230,2428844.4680,0.0032,0.0014,-0.0023
467758.800,-2389840.8859,5387975.1233,2428844.4682,0.0014,0.0003,-0.0019
467759.000,-2389840.8854,5387975.1237,2428844.4682,0.0041,0.0017,-0.0007
467759.200,-2389840.8855,5387975.1238,2428844.4683,-0.0006,-0.0002,-0.0007
467759.400,-2389840.8859,5387975.1239,2428844.4684,0.0012,-0.0005,0.0020
467759.600,-2389840.8863,5387975.1239,2428844.4684,-0.0014,-0.0009,-0.0016
467759.800,-2389840.8866,5387975.1239,2428844.4685,0.0036,-0.0008,0.0008
467760.000,-2389840.8870,5387975.1239,2428844.4685,-0.0006,-0.0008,-0.0007
467760.200,-2389840.8866,5387975.1242,2428844.4686,0.0015,-0.0019,0.0007
467760.400,-2389840.8861,5387975.1246,2428844.4685,-0.0024,-0.0019,0.0014
467760.600,-2389840.8855,5387975.1250,2428844.4685,0.0016,-0.0007,0.0016
467760.800,-2389840.8850,5387975.1254,2428844.4685,-0.0002,-0.0011,-0.0001
467761.000,-2389840.8844,5387975.1257,2428844.4685,0.0046,0.0011,-0.0016
467761.200,-2389840.8848,5387975.1258,2428844.4687,0.0002,-0.0011,0.0001
467761.400,-2389840.8854,5387975.1257,2428844.4689,0.0007,-0.0011,0.0019
467761.600,-2389840.8859,5387975.1257,2428844.4692,-0.0038,-0.0028,0.0004
467761.800,-2389840.8864,5387975.1257,2428844.4695,0.0018,-0.0016,0.0026
467762.000,-2389840.8870,5387975.1257,2428844.4698,-0.0014,-0.0005,-0.0020
467762.200,-2389840.8870,5387975.1258,2428844.4703,0.0038,-0.0008,0.0016
467762.400,-2389840.8870,5387975.1260,2428844.4709,-0.0018,-0.0014,0.0011
467762.600,-2389840.8870,5387975.1262,2428844.4715,0.0002,-0.0012,0.0033
467762.800,-2389840.8869,5387975.1263,2428844.4721,-0.0023,-0.0015,0.0018
467763.000,-2389840.8869,5387975.1265,2428844.4727,0.0028,0.0000,0.0020
467763.200,-2389840.8872,5387975.1265,2428844.4727,-0.0012,-0.0013,0.0007
467763.400,-2389840.8877,5387975.1264,2428844.4726,0.0021,-0.0007,0.0019
467763.600,-2389840.8880,5387975.1264,2428844.4725,-0.0048,-0.0029,0.0014
467763.800,-2389840.8885,5387975.1263,2428844.4724,-0.0008,-0.0026,0.0041
467764.000,-2389840.8889,5387975.1263,2428844.4724,-0.0041,-0.0013,-0.0003
467764.200,-2389840.8886,5387975.1264,2428844.4727,0.0033,-0.0006,0.0037
467764.400,-2389840.8879,5387975.1266,2428844.4732,-0.0004,0.0008,-0.0004
467764.600,-2389840.8873,5387975.1269,2428844.4736,0.0012,-0.0006,0.0021
467764.800,-2389840.8868,5387975.1271,2428844.4741,-0.0034,-0.0004,0.0012
467765.000,-2389840.8863,5387975.1273,2428844.4746,0.0007,-0.0009,0.0031
467765.200,-2389840.8860,5387975.1275,2428844.4746,-0.0016,-0.0019,0.0042
467765.400,-2389840.8859,5387975.1276,2428844.4742,0.0020,0.0008,0.0017
467765.600,-2389840.8854,5387975.1278,2428844.4741,-0.0005,0.0006,0.0014
467765.800,-2389840.8854,5387975.1280,2428844.4738,0.0021,0.0015,0.0010
467766.000,-2389840.8850,5387975.1282,2428844.4737,-0.0016,0.0002,0.0002
467766.200,-2389840.8846,5387975.1283,2428844.4736,0.0023,0.0015,0.0030
467766.400,-2389840.8840,5387975.1283,2428844.4737,-0.0034,0.0001,-0.0003
467766.600,-2389840.8835,5387975.1283,2428844.4737,0.0015,-0.0000,0.0047
467766.800,-2389840.8827,5387975.1285,2428844.4737,-0.0002,-0.0000,-0.0009
467767.000,-2389840.8822,5387975.1285,2428844.4739,0.0059,0.0013,0.0021
467767.200,-2389840.8825,5387975.1284,2428844.4735,0.0007,0.0002,0.0006
467767.400,-2389840.8831,5387975.1281,2428844.4733,0.0002,0.0013,0.0007
467767.600,-2389840.8835,5387975.1279,2428844.4729,-0.0015,-0.0023,0.0036
467767.800,-2389840.8840,5387975.1277,2428844.4725,-0.0000,0.0015,-0.0012
467768.000,-2389840.8845,5387975.1275,2428844.4722,-0.0005,-0.0010,-0.0001
467768.200,-2389840.8844,5387975.1275,2428844.4721,-0.0002,0.0007,-0.0014
467768.400,-2389840.8839,5387975.1276,2428844.4720,-0.0027,-0.0013,-0.0001
467768.600,-2389840.8836,5387975.1276,2428844.4718,-0.0002,-0.0006,0.0023
467768.800,-2389840.8832,5387975.1277,2428844.4718,-0.0026,-0.0008,-0.0004
467769.000,-2389840.8828,5387975.1278,2428844.4717,0.0034,0.0016,0.0010
467769.200,-2389840.8831,5387975.1276,2428844.4714,-0.0005,0.0012,-0.0025
467769.400,-2389840.8836,5387975.1273,2428844.4713,0.0017,0.0017,-0.0005
467769.600,-2389840.8839,5387975.1271,2428844.4710,-0.0035,-0.0008,-0.0003
467769.800,-2389840.8844,5387975.1268,2428844.4708,-0.0020,-0.0010,0.0014
467770.000,-2389840.8848,5387975.1266,2428844.4706,-0.0038,-0.0026,0.0013
467770.200,-2389840.8843,5387975.1266,2428844.4703,0.0009,0.0007,-0.0016
467770.400,-2389840.8834,5387975.1268,2428844.4699,0.0006,-0.0000,-0.0009
467770.600,-2389840.8827,5387975.1268,2428844.4696,0.0024,0.0029,-0.0017
467770.800,-2389840.8819,5387975.1269,2428844.4691,-0.0012,-0.0011,-0.0011
467771.000,-2389840.8813,5387975.1270,2428844.4689,0.0024,0.0010,0.0002
467771.200,-2389840.8812,5387975.1267,2428844.4686,-0.0032,-0.0018,-0.0008
467771.400,-2389840.8814,5387975.1264,2428844.4684,0.0038,-0.0004,-0.0006
467771.600,-2389840.8815,5387975.1263,2428844.4682,-0.0006,-0.0008,-0.0019
467771.800,-2389840.8818,5387975.1260,2428844.4680,0.0031,0.0014,-0.0024
467772.000,-2389840.8819,5387975.1257,2428844.4678,-0.0000,0.0011,-0.0018
467772.200,-2389840.8819,5387975.1255,2428844.4678,-0.0005,0.0009,-0.0018
467772.400,-2389840.8818,5387975.1255,2428844.4679,-0.0014,-0.0014,0.0015
467772.600,-2389840.8817,5387975.1254,2428844.4680,-0.0033,-0.0017,-0.0015
467772.800,-2389840.8816,5387975.1253,2428844.4681,0.0009,-0.0026,0.0023
467773.000,-2389840.8815,5387975.1252,2428844.4682,0.0005,0.0017,-0.0023
467773.200,-2389840.8817,5387975.1250,2428844.4686,0.0029,-0.0001,0.0014
467773.400,-2389840.8820,5387975.1249,2428844.4690,-0.0008,0.0011,0.0001
467773.600,-2389840.8822,5387975.1247,2428844.4696,-0.0009,-0.0008,0.0017
467773.800,-2389840.8825,5387975.1244,2428844.4700,-0.0036,-0.0009,0.0024
467774.000,-2389840.8827,5387975.1241,2428844.4707,-0.0004,-0.0006,0.0010
467774.200,-2389840.8829,5387975.1238,2428844.4710,-0.0006,-0.0029,0.0034
467774.400,-2389840.8830,5387975.1235,2428844.4715,0.0011,0.0001,0.0007
467774.600,-2389840.8831,5387975.1232,2428844.4719,-0.0011,-0.0027,0.0026
467774.800,-2389840.8833,5387975.1228,2428844.4724,-0.0001,-0.0023,0.0044
467775.000,-2389840.8834,5387975.1224,2428844.4730,-0.0039,-0.0026,0.0032
467775.200,-2389840.8831,5387975.1224,2428844.4732,0.0005,-0.0020,0.0061
467775.400,-2389840.8826,5387975.1225,2428844.4732,-0.0016,-0.0018,0.0014
467775.600,-2389840.8822,5387975.1225,2428844.4733,0.0036,-0.0012,0.0055
467775.800,-2389840.8816,5387975.1226,2428844.4736,-0.0019,-0.0006,0.0021
467776.000,-2389840.8812,5387975.1226,2428844.4738,0.0012,-0.0010,0.0040
467776.200,-2389840.8812,5387975.1226,2428844.4736,-0.0020,-0.0026,0.0042
467776.400,-2389840.8811,5387975.1225,2428844.4734,0.0008,-0.0008,0.0032
467776.600,-2389840.8812,5387975.1224,2428844.4732,0.0005,-0.0020,0.0035
467776.800,-2389840.8812,5387975.1222,2428844.4731,0.0017,0.0010,0.0008
467777.000,-2389840.8811,5387975.1221,2428844.4729,0.0005,-0.0004,0.0004
467777.200,-2389840.8809,5387975.1223,2428844.4729,0.0003,-0.0007,0.0035
467777.400,-2389840.8808,5387975.1223,2428844.4731,-0.0024,-0.0010,0.0002
467777.600,-2389840.8806,5387975.1224,2428844.4732,0.0017,-0.0025,0.0059
467777.800,-2389840.8806,5387975.1224,2428844.4734,-0.0005,0.0004,-0.0009
467778.000,-2389840.8801,5387975.1226,2428844.4736,0.0051,-0.0001,0.0040
467778.200,-2389840.8808,5387975.1224,2428844.4732,-0.0004,0.0013,-0.0010
467778.400,-2389840.8813,5387975.1222,2428844.4728,0.0014,-0.0001,0.0025
467778.600,-2389840.8821,5387975.1219,2428844.4723,-0.0027,-0.0012,0.0002
467778.800,-2389840.8827,5387975.1217,2428844.4719,-0.0015,-0.0010,0.0020
467779.000,-2389840.8834,5387975.1215,2428844.4713,-0.0033,-0.0036,0.0015
467779.200,-2389840.8832,5387975.1216,2428844.4710,-0.0005,0.0005,-0.0021
467779.400,-2389840.8827,5387975.1219,2428844.4706,0.0013,-0.0008,-0.0000
467779.600,-2389840.8823,5387975.1223,2428844.4703,0.0015,0.0024,-0.0020
467779.800,-2389840.8817,5387975.1226,2428844.4699,-0.0018,0.0002,-0.0005
467780.000,-2389840.8813,5387975.1230,2428844.4695,-0.0002,0.0015,-0.0013
467780.200,-2389840.8811,5387975.1228,2428844.4694,-0.0014,-0.0006,-0.0016
467780.400,-2389840.8812,5387975.1225,2428844.4693,0.0027,-0.0014,-0.0005
467780.600,-2389840.8812,5387975.1223,2428844.4692,0.0006,0.0001,-0.0014
467780.800,-2389840.8814,5387975.1219,2428844.4692,-0.0001,0.0011,-0.0014
467781.000,-2389840.8813,5387975.1218,2428844.4691,0.0016,0.0006,-0.0007
467781.200,-2389840.8814,5387975.1217,2428844.4690,-0.0024,-0.0008,-0.0003
467781.400,-2389840.8816,5387975.1216,2428844.4689,-0.0002,-0.0009,0.0013
467781.600,-2389840.8817,5387975.1216,2428844.4687,-0.0009,0.0010,-0.0030
467781.800,-2389840.8818,5387975.1217,2428844.4687,0.0018,-0.0012,-0.0000
467782.000,-2389840.8819,5387975.1217,2428844.4685,-0.0016,0.0009,-0.0029
467782.200,-2389840.8815,5387975.1218,2428844.4688,-0.0001,-0.0009,0.0000
467782.400,-2389840.8814,5387975.1220,2428844.4691,-0.0014,-0.0005,0.0012
467782.600,-2389840.8810,5387975.1222,2428844.4696,0.0008,-0.0011,0.0010
467782.800,-2389840.8807,5387975.1224,2428844.4698,0.0009,0.0002,0.0000
467783.000,-2389840.8804,5387975.1226,2428844.4703,0.0032,0.0024,-0.0009
467783.200,-2389840.8808,5387975.1225,2428844.4704,-0.0000,0.0017,0.0005
467783.400,-2389840.8810,5387975.1224,2428844.4707,0.0007,0.0006,0.0013
467783.600,-2389840.8815,5387975.1221,2428844.4708,-0.0033,-0.0009,0.0006
467783.800,-2389840.8816,5387975.1221,2428844.4711,0.0018,-0.0027,0.0034
467784.000,-2389840.8822,5387975.1219,2428844.4713,-0.0016,-0.0002,-0.0003
467784.200,-2389840.8819,5387975.1220,2428844.4715,0.0031,0.0009,0.0022
467784.400,-2389840.8820,5387975.1220,2428844.4716,-0.0008,0.0008,0.0001
467784.600,-2389840.8818,5387975.1221,2428844.4719,-0.0000,-0.0007,0.0021
467784.800,-2389840.8818,5387975.1221,2428844.4720,-0.0028,-0.0002,0.0017
467785.000,-2389840.8815,5387975.1222,2428844.4723,0.0009,-0.0019,0.0029
467785.200,-2389840.8816,5387975.1221,2428844.4722,0.0002,-0.0009,0.0010
467785.400,-2389840.8814,5387975.1222,2428844.4720,0.0028,-0.0003,0.0010
467785.600,-2389840.8815,5387975.1221,2428844.4718,0.0006,-0.0001,0.0011
467785.800,-2389840.8813,5387975.1222,2428844.4717,0.0001,-0.0008,0.0020
467786.000,-2389840.8813,5387975.1221,2428844.4715,-0.0015,-0.0008,0.0013
467786.200,-2389840.8809,5387975.1223,2428844.4713,0.0010,-0.0004,0.0022
467786.400,-2389840.8805,5387975.1224,2428844.4711,-0.0001,0.0007,-0.0013
467786.600,-2389840.8800,5387975.1225,2428844.4710,0.0012,0.0009,0.0018
467786.800,-2389840.8794,5387975.1227,2428844.4708,-0.0009,0.0006,-0.0018
467787.000,-2389840.8788,5387975.1229,2428844.4707,0.0007,-0.0005,0.0014
467787.200,-2389840.8784,5387975.1233,2428844.4700,-0.0034,-0.0006,-0.0007
467787.400,-2389840.8778,5387975.1239,2428844.4698,0.0029,0.0007,0.0008
467787.600,-2389840.8773,5387975.1244,2428844.4694,0.0011,-0.0009,-0.0001
467787.800,-2389840.8767,5387975.1248,2428844.4691,0.0051,0.0026,-0.0037
467788.000,-2389840.8763,5387975.1253,2428844.4688,-0.0007,-0.0016,-0.0007
467788.200,-2389840.8757,5387975.1258,2428844.4686,0.0026,0.0008,-0.0003
467788.400,-2389840.8748,5387975.1263,2428844.4684,-0.0017,-0.0006,-0.0004
467788.600,-2389840.8739,5387975.1268,2428844.4685,0.0044,-0.0015,0.0009
467788.800,-2389840.8730,5387975.1273,2428844.4682,0.0007,0.0024,-0.0014
467789.000,-2389840.8721,5387975.1278,2428844.4682,0.0052,0.0005,-0.0022
467789.200,-2389840.8722,5387975.1282,2428844.4684,0.0007,0.0014,0.0011
467789.400,-2389840.8723,5387975.1284,2428844.4688,0.0036,0.0022,-0.0020
467789.600,-2389840.8727,5387975.1285,2428844.4690,0.0005,0.0011,0.0027
467789.800,-2389840.8728,5387975.1287,2428844.4695,-0.0021,-0.0015,-0.0031
467790.000,-2389840.8733,5387975.1288,2428844.4694,0.0009,0.0032,0.0021
467790.200,-2389840.8729,5387975.1289,2428844.4697,-0.0016,0.0000,-0.0011
467790.400,-2389840.8732,5387975.1289,2428844.4697,0.0025,0.0028,0.0014
467790.600,-2389840.8727,5387975.1292,2428844.4699,0.0009,0.0010,0.0013
467790.800,-2389840.8729,5387975.1285,2428844.4697,-0.0477,-0.0637,-0.0062
467791.000,-2389840.8729,5387975.1291,2428844.4702,-0.0027,-0.0125,-0.0002
467791.200,-2389840.8719,5387975.1302,2428844.4698,-0.0110,-0.0014,-0.0041
467791.400,-2389840.8709,5387975.1314,2428844.4695,0.0010,0.0013,-0.0013
467791.600,-2389840.8697,5387975.1328,2428844.4692,0.0001,0.0023,-0.0015
467791.800,-2389840.8686,5387975.1340,2428844.4689,0.0047,0.0026,0.0002
467792.000,-2389840.8677,5387975.1353,2428844.4686,0.0010,0.0023,0.0006
467792.200,-2389840.8672,5387975.1354,2428844.4683,0.0042,0.0029,-0.0013
467792.400,-2389840.8671,5387975.1353,2428844.4680,0.0010,0.0023,-0.0014
467792.600,-2389840.8668,5387975.1352,2428844.4677,0.0059,0.0049,-0.0023
467792.800,-2389840.8666,5387975.1350,2428844.4674,0.0025,0.0034,-0.0017
467793.000,-2389840.8663,5387975.1350,2428844.4670,0.0045,0.0028,0.0008
467793.200,-2389840.8666,5387975.1348,2428844.4666,-0.0059,0.0002,-0.0037
467793.400,-2389840.8671,5387975.1343,2428844.4661,0.0056,0.0024,0.0017
467793.600,-2389840.8671,5387975.1342,2428844.4657,-0.0013,0.0031,-0.0030
467793.800,-2389840.8678,5387975.1338,2428844.4652,0.0012,0.0014,-0.0013
467794.000,-2389840.8681,5387975.1336,2428844.4646,-0.0007,0.0018,-0.0037
467794.200,-2389840.8680,5387975.1337,2428844.4650,0.0028,0.0019,-0.0018
467794.400,-2389840.8681,5387975.1338,2428844.4651,-0.0005,0.0009,-0.0004
467794.600,-2389840.8682,5387975.1338,2428844.4656,-0.0001,0.0014,-0.0008
467794.800,-2389840.8682,5387975.1339,2428844.4657,-0.0033,-0.0002,0.0002
467795.000,-2389840.8683,5387975.1339,2428844.4660,0.0003,0.0026,-0.0032
467795.200,-2389840.8684,5387975.1339,2428844.4664,0.0003,-0.0005,-0.0010
467795.400,-2389840.8687,5387975.1338,2428844.4669,0.0019,0.0013,-0.0003
467795.600,-2389840.8688,5387975.1337,2428844.4674,0.0006,0.0000,0.0023
467795.800,-2389840.8690,5387975.1334,2428844.4679,-0.0038,-0.0049,0.0015
467796.000,-2389840.8695,5387975.1326,2428844.4690,-0.0043,-0.0047,0.0034
467796.200,-2389840.8686,5387975.1330,2428844.4689,0.0010,0.0016,-0.0003
467796.400,-2389840.8679,5387975.1336,2428844.4680,0.0010,-0.0002,-0.0016
467796.600,-2389840.8670,5387975.1339,2428844.4669,0.0042,-0.0006,-0.0058
467796.800,-2389840.8665,5387975.1335,2428844.4656,-0.0025,-0.0065,0.0012
467797.000,-2389840.8658,5387975.1334,2428844.4650,0.0062,0.0012,0.0012
467797.200,-2389840.8653,5387975.1332,2428844.4652,0.0006,0.0003,0.0010
467797.400,-2389840.8666,5387975.1329,2428844.4647,0.0009,0.0037,-0.0069
467797.600,-2389840.8660,5387975.1321,2428844.4636,0.0123,-0.0045,-0.0074
467797.800,-2389840.8664,5387975.1316,2428844.4629,-0.0010,0.0027,0.0000
467798.000,-2389840.8677,5387975.1313,2428844.4625,-0.0028,-0.0002,-0.0044
467798.200,-2389840.8674,5387975.1316,2428844.4627,-0.0010,0.0017,0.0020
467798.400,-2389840.8666,5387975.1318,2428844.4633,-0.0020,0.0042,-0.0040
467798.600,-2389840.8652,5387975.1329,2428844.4636,0.0406,0.0311,0.0014
467798.800,-2389840.8650,5387975.1324,2428844.4637,-0.0013,0.0042,-0.0064
467799.000,-2389840.8650,5387975.1328,2428844.4644,0.0032,0.0017,0.0017
467799.200,-2389840.8664,5387975.1324,2428844.4642,-0.0070,0.0020,0.0014
467799.400,-2389840.8669,5387975.1327,2428844.4639,0.0024,0.0054,-0.0003
467799.600,-2389840.8665,5387975.1328,2428844.4627,-0.0022,-0.0054,-0.0035
467799.800,-2389840.8681,5387975.1314,2428844.4627,-0.0089,-0.0015,-0.0008
467800.000,-2389840.8681,5387975.1314,2428844.4615,0.0064,0.0021,-0.0073
467800.200,-2389840.8697,5387975.1312,2428844.4624,-0.0044,0.0002,0.0003
467800.400,-2389840.8713,5387975.1311,2428844.4633,0.0001,-0.0007,-0.0029
467800.600,-2389840.8732,5387975.1308,2428844.4640,-0.0102,0.0015,0.0039
